country,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Domestic Aviation,Ground Transport,Industry,Power,Residential,Country,Agriculture,Building,Bunker Fuels,Electricity/Heat,Energy,Fugitive Emissions,Industrial Processes,Land-Use Change and Forestry,Manufacturing/Construction,Other Fuel Combustion,Total excluding LUCF,Total including LUCF,Transportation,Waste
Brazil,2020-04-30,-48.0,3.0,-37.0,-46.0,-31.0,14.0,0.00317033,0.46818891,0.27434244,0.11903336,0.10395198,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-05-01,-71.0,-33.0,-49.0,-66.0,-66.0,25.0,0.00266839,0.20415212,0.3120766,0.12290653,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-05-02,-57.0,-7.0,-54.0,-50.0,-27.0,15.0,0.00179231,0.30036677,0.31588936,0.12440813,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-05-03,-65.0,-21.0,-62.0,-54.0,-21.0,13.0,0.00209573,0.1349385,0.30555262,0.12033716,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-05-04,-50.0,-10.0,-48.0,-48.0,-27.0,15.0,0.00321624,0.42716317,0.29938993,0.11791008,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-05-05,-50.0,-7.0,-47.0,-48.0,-31.0,16.0,0.00365031,0.45313261,0.2954687,0.11636576,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-05-06,-49.0,-6.0,-44.0,-48.0,-31.0,16.0,0.00361919,0.4656241,0.29095201,0.11458694,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-05-07,-48.0,1.0,-43.0,-47.0,-31.0,16.0,0.00363099,0.47986426,0.26311123,0.10362228,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-05-08,-46.0,7.0,-43.0,-43.0,-28.0,16.0,0.00375551,0.48017413,0.27658082,0.10892707,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-05-09,-47.0,10.0,-52.0,-40.0,-19.0,13.0,0.00261502,0.38397442,0.28241647,0.11122535,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-05-10,-59.0,-4.0,-62.0,-45.0,-5.0,10.0,0.00183755,0.14542658,0.277069,0.10911933,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-05-11,-49.0,-11.0,-47.0,-47.0,-27.0,16.0,0.00332224,0.39429256,0.28068291,0.11054261,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-05-12,-51.0,-11.0,-49.0,-48.0,-31.0,16.0,0.00389158,0.43511875,0.28854129,0.11363751,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-05-13,-51.0,-14.0,-46.0,-49.0,-31.0,17.0,0.0036119999999999998,0.44104462,0.30994719,0.12206789,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-05-14,-52.0,-12.0,-46.0,-49.0,-31.0,16.0,0.00375755,0.44647633,0.30704104,0.12092335,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-05-15,-52.0,-7.0,-49.0,-48.0,-29.0,18.0,0.0036314999999999997,0.46200258,0.32712444,0.12883289,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-05-16,-55.0,-8.0,-56.0,-46.0,-21.0,15.0,0.00262944,0.34194933,0.32135048,0.1265589,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-05-17,-63.0,-17.0,-61.0,-52.0,-16.0,14.0,0.0019781,0.14606422,0.30136937,0.11868965,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-05-18,-50.0,-13.0,-48.0,-48.0,-26.0,16.0,0.00308306,0.4294164000000001,0.32699881,0.12878341,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-05-19,-51.0,-13.0,-48.0,-48.0,-29.0,16.0,0.00345136,0.4370164000000001,0.33711956,0.13276931,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-05-20,-50.0,-8.0,-43.0,-49.0,-31.0,17.0,0.00386742,0.38840958,0.33264767,0.13100813,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-05-21,-51.0,-7.0,-43.0,-49.0,-31.0,17.0,0.00372028,0.38337345,0.33316318,0.13121115,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-05-22,-52.0,-6.0,-49.0,-47.0,-28.0,17.0,0.00413429,0.40952572,0.30861419,0.12154291,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-05-23,-56.0,-7.0,-60.0,-47.0,-20.0,15.0,0.00255795,0.30473943,0.30534332,0.12025473,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-05-24,-66.0,-18.0,-67.0,-54.0,-17.0,14.0,0.00221445,0.12619581,0.29158669,0.11483689999999999,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-05-25,-53.0,-12.0,-50.0,-52.0,-34.0,18.0,0.00348035,0.35052763,0.30213954,0.11899297,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-05-26,-50.0,-9.0,-49.0,-47.0,-28.0,16.0,0.00392074,0.44243139,0.31966239,0.12589407,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-05-27,-48.0,-8.0,-43.0,-46.0,-27.0,16.0,0.00400802,0.44348973,0.32091519,0.12638747,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-05-28,-48.0,-4.0,-42.0,-45.0,-27.0,16.0,0.00378676,0.44355995,0.38869174,0.15308021,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-05-29,-47.0,3.0,-43.0,-42.0,-24.0,16.0,0.00447052,0.47265741,0.38326276,0.1509421,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-05-30,-50.0,2.0,-51.0,-40.0,-12.0,12.0,0.00269031,0.37236071,0.36534565,0.14388572,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-05-31,-60.0,-9.0,-58.0,-47.0,-8.0,12.0,0.0022482,0.13380694,0.32792833,0.12914949,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-06-01,-45.0,-3.0,-47.0,-43.0,-21.0,14.0,0.00351391,0.43732024,0.35166078,0.13972744,0.10395198,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-06-02,-46.0,-4.0,-48.0,-45.0,-25.0,15.0,0.00340437,0.47938231,0.35600763,0.14145459,0.10395198,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-06-03,-44.0,-3.0,-41.0,-43.0,-24.0,16.0,0.00403165,0.47696573,0.34457476,0.13691191,0.10395198,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-06-04,-45.0,0.0,-41.0,-42.0,-24.0,15.0,0.00416855,0.48482412,0.32682456,0.12985911,0.10395198,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-06-05,-42.0,9.0,-44.0,-38.0,-21.0,15.0,0.00515106,0.50814201,0.32062075,0.12739412,0.10395198,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-06-06,-45.0,8.0,-52.0,-36.0,-11.0,12.0,0.00308151,0.42570399,0.32032427,0.12727632,0.10395198,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-06-07,-56.0,-5.0,-58.0,-45.0,-6.0,12.0,0.002451,0.16985473,0.34244633,0.1360662,0.10395198,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-06-08,-39.0,1.0,-42.0,-39.0,-19.0,14.0,0.00381806,0.47044999,0.34577378,0.13738832,0.10395198,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-06-09,-42.0,-2.0,-45.0,-41.0,-23.0,14.0,0.00464476,0.49556798,0.38150277,0.15158473,0.10395198,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-06-10,-36.0,5.0,-36.0,-38.0,-22.0,13.0,0.0049897,0.51227166,0.38913554,0.1546175,0.10395198,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-06-11,-54.0,-13.0,-37.0,-51.0,-51.0,20.0,0.00465327,0.48482412,0.39790304,0.15810114,0.10395198,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-06-12,-33.0,14.0,-33.0,-37.0,-27.0,15.0,0.00320338,0.50814201,0.39319729999999997,0.15623138,0.10395198,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-06-13,-46.0,-2.0,-46.0,-38.0,-11.0,12.0,0.00244996,0.41611178,0.39012167,0.15500933,0.10395198,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-06-14,-57.0,-12.0,-59.0,-47.0,-5.0,12.0,0.0030126,0.17631449999999999,0.38357487,0.15240805,0.10395198,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-06-15,-40.0,-4.0,-46.0,-40.0,-19.0,14.0,0.00591438,0.47572184,0.36764081,0.14607688,0.10395198,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-06-16,-41.0,-4.0,-44.0,-40.0,-22.0,14.0,0.00532491,0.49747802,0.36810397,0.1462609,0.10395198,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-06-17,-40.0,-4.0,-38.0,-40.0,-22.0,15.0,0.00568786,0.50380023,0.37781143,0.15011802,0.10395198,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-06-18,-41.0,-3.0,-37.0,-40.0,-22.0,14.0,0.00613575,0.50194876,0.37577981,0.14931079,0.10395198,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-06-19,-41.0,1.0,-40.0,-37.0,-20.0,14.0,0.00666045,0.5163782,0.35970082,0.14292203,0.10395198,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-06-20,-44.0,2.0,-45.0,-34.0,-7.0,11.0,0.00332982,0.4165224,0.34781286,0.13819852,0.10395198,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-06-21,-54.0,-8.0,-49.0,-42.0,-1.0,11.0,0.00408462,0.18082894,0.34053526,0.13530687,0.10395198,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-06-22,-40.0,-5.0,-41.0,-38.0,-19.0,14.0,0.00582366,0.48750518,0.36668777,0.14569820000000003,0.10395198,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-06-23,-40.0,-2.0,-39.0,-38.0,-22.0,14.0,0.00531704,0.49976309,0.38390259,0.15253826,0.10395198,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-06-24,-43.0,-8.0,-36.0,-40.0,-24.0,15.0,0.00559019,0.49569963,0.38705977,0.15379272,0.10395198,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-06-25,-43.0,-3.0,-38.0,-39.0,-22.0,14.0,0.00592136,0.50101193,0.38727489,0.15387820000000002,0.10395198,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-06-26,-43.0,1.0,-43.0,-38.0,-20.0,15.0,0.00684403,0.51828044,0.37671278,0.14968149,0.10395198,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-06-27,-50.0,-3.0,-56.0,-42.0,-12.0,14.0,0.00368117,0.41384048,0.31817152,0.12642095,0.10395198,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-06-28,-57.0,-12.0,-59.0,-47.0,-5.0,13.0,0.00423159,0.16840336,0.29498691,0.11720887,0.10395198,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-06-29,-42.0,-6.0,-47.0,-40.0,-19.0,14.0,0.00640867,0.48179673,0.30678348,0.12189608,0.10395198,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-06-30,-39.0,2.0,-44.0,-38.0,-22.0,13.0,0.00582164,0.50433624,0.32350265,0.1285392,0.10395198,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-07-01,-38.0,4.0,-39.0,-38.0,-22.0,13.0,0.00712721,0.51031689,0.3932087,0.12958312,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-07-02,-38.0,8.0,-36.0,-37.0,-22.0,14.0,0.00758017,0.51316091,0.38336375,0.12633869,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-07-03,-37.0,11.0,-39.0,-34.0,-19.0,14.0,0.00833157,0.52694015,0.39150279,0.12902093,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-07-04,-40.0,12.0,-45.0,-31.0,-7.0,11.0,0.00432966,0.44042714,0.40717949,0.13418724,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-07-05,-51.0,-4.0,-53.0,-41.0,-3.0,11.0,0.00467495,0.18353542,0.40439287,0.1332689,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-07-06,-35.0,7.0,-40.0,-35.0,-18.0,13.0,0.00783207,0.49772971,0.40286216,0.13276445,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-07-07,-34.0,9.0,-39.0,-34.0,-22.0,13.0,0.00640303,0.50924306,0.40585944,0.13375221,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-07-08,-34.0,6.0,-34.0,-34.0,-21.0,13.0,0.00698328,0.51548474,0.38638867,0.12733556,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-07-09,-36.0,8.0,-33.0,-35.0,-21.0,13.0,0.00741473,0.51006494,0.37469040000000003,0.12348036,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-07-10,-34.0,12.0,-35.0,-31.0,-18.0,13.0,0.00885429,0.53063128,0.37869794,0.12480106,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-07-11,-40.0,8.0,-43.0,-30.0,-7.0,10.0,0.00483525,0.43550227,0.37800392,0.12457234,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-07-12,-50.0,-6.0,-47.0,-38.0,-3.0,10.0,0.00495422,0.19539745,0.39123041,0.12893117,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-07-13,-35.0,0.0,-38.0,-34.0,-17.0,13.0,0.00890076,0.49590472,0.38332061,0.12632447,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-07-14,-37.0,-1.0,-41.0,-37.0,-21.0,13.0,0.00678376,0.51074197,0.37359641,0.12311983,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-07-15,-34.0,2.0,-36.0,-36.0,-20.0,14.0,0.00744826,0.51916913,0.3682458,0.12135652,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-07-16,-36.0,4.0,-35.0,-35.0,-20.0,14.0,0.00792718,0.51398973,0.36873337,0.1215172,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-07-17,-35.0,7.0,-35.0,-32.0,-17.0,13.0,0.00906074,0.53073984,0.39158254,0.12904722,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-07-18,-39.0,7.0,-40.0,-30.0,-6.0,11.0,0.00537529,0.43359589,0.38747676,0.12769414,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-07-19,-47.0,-5.0,-42.0,-37.0,-2.0,10.0,0.00484736,0.21237477,0.37335341,0.12303975,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-07-20,-33.0,3.0,-35.0,-33.0,-16.0,12.0,0.00919051,0.50164294,0.38569212,0.12710601,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
Brazil,2020-07-21,-34.0,2.0,-34.0,-34.0,-20.0,13.0,0.00801359,0.51336228,0.37666475,0.12413101,0.10059869,Brazil,426.32962960000003,19.66666667,12.49259259,57.50740741,337.2722222,7.04,25.69444444,764.9162963,77.87037037,35.79666667,839.6707407,1604.585926,139.4296296,50.37481481
